"unite_id","unite_cu","unite_nom","unite_adresse","unite_mail_actif","unite_tph","unite_dpt","unite_zpn","unite_cu_sup","mail_departement_actif","unite_id_anonym","horaire_ouverture","latitude_wgs84","longitude_wgs84"
"5694","2780","Brigade de proximité de Saint-Sauflieu","80 Route Nationale 80160 ST SAUFLIEU","cob.ailly-sur-noye@gendarmerie.interieur.gouv.fr","03 22 42 40 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013889","$Mardi : 14h00-18h00$Jeudi : 14h00-18h00$Samedi : 14h00-18h00","49.79086","2.25856"
"5695","4369","Brigade de proximité de Mézel","Avenue du Capitaine Pierre Rose 04270 MEZEL","cob.mezel@gendarmerie.interieur.gouv.fr","04 92 35 52 01","04","1","aucun","corg.ggd04@gendarmerie.interieur.gouv.fr","1010027","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.99703","6.19682"
"3260","4808","Brigade de proximité de Peyre-en-Aubrac","38 Route du Languedoc AUMONT AUBRAC 48130 PEYRE EN AUBRAC","cob.st-chely-d-apcher@gendarmerie.interieur.gouv.fr","04 66 42 80 03","48","1","aucun","corg.ggd48@gendarmerie.interieur.gouv.fr","1010987","$Vendredi : 8h00-12h00","44.71371","3.28605"
"6634","2724","Brigade territoriale autonome d'Eybens","1 Rue Charles Piot 38320 EYBENS","bta.eybens@gendarmerie.interieur.gouv.fr","04 76 25 43 93","38","1","aucun","corg.ggd38@gendarmerie.interieur.gouv.fr","1008866","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","45.15464","5.74817"
"4642","1132","Brigade de proximité d'Ancenis-Saint-Géréon","570 Rue René Urien ANCENIS 44150 ANCENIS ST GEREON","cob.ancenis-st-gereon@gendarmerie.interieur.gouv.fr","02 40 83 00 17","44","1","aucun","cog.ggd44@gendarmerie.interieur.gouv.fr","1007345","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-19h00$Jours Fériés : 9h00-12h00 15h00-19h00","47.3708","-1.18708"
"5687","11310","Brigade territoriale autonome de Lambesc","Quartier Bertoire 6 Avenue Clément Fauchier 13410 LAMBESC","bta.lambesc@gendarmerie.interieur.gouv.fr","04 42 57 09 51","13","1","aucun","corg.ggd13@gendarmerie.interieur.gouv.fr","1009984","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.64862","5.26036"
"6333","1524","Brigade de proximité de Neuvic","29 Avenue du Général de Gaulle 24190 NEUVIC","cob.st-astier@gendarmerie.interieur.gouv.fr","05 53 80 86 90","24","1","aucun","corg.ggd24@gendarmerie.interieur.gouv.fr","1004152","$Mardi : 8h30-12h00 14h00-18h00$Vendredi : 8h30-12h00 14h00-18h00","45.0981","0.46962"
"6407","2266","Brigade de proximité de Montréal","Rue Aurensan 32250 MONTREAL DU GERS","cob.condom@gendarmerie.interieur.gouv.fr","05 62 29 43 04","32","1","aucun","corg.ggd32@gendarmerie.interieur.gouv.fr","1004981","$Vendredi : 8h00-12h00","43.95041","0.20652"
"5361","3425","Brigade de proximité du Val-d'Ajol","38 Rue du Dévau 88340 LE VAL D AJOL","cob.remiremont@gendarmerie.interieur.gouv.fr","03 29 66 50 17","88","1","aucun","corg.ggd88@gendarmerie.interieur.gouv.fr","1011719","$Samedi : 14h00-18h00","47.92222","6.47856"
"5321","4698","Brigade de proximité d'Axat","30 Rue de la Condomine 11140 AXAT","cob.quillan@gendarmerie.interieur.gouv.fr","04 68 20 50 17","11","1","aucun","corg.ggd11@gendarmerie.interieur.gouv.fr","1010802","Pas d'accueil du public","42.79743","2.22756"
"6881","503","Brigade de proximité de Ribécourt-Dreslincourt","781 Rue de Paris 60170 RIBECOURT DRESLINCOURT","cob.choisy-au-bac@gendarmerie.interieur.gouv.fr","03 44 75 82 17","60","1","aucun","corg.ggd60@gendarmerie.interieur.gouv.fr","1013990","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.5052","2.91612"
"5702","393","Brigade territoriale autonome de Ham","2 Rue de Verdun 80400 HAM","bta.ham@gendarmerie.interieur.gouv.fr","03 22 98 34 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013907","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","49.74302","3.08123"
"5703","4377","Brigade de proximité du Lauzet-Ubaye","Route de Barcelonnette 04340 LE LAUZET UBAYE","cob.seyne@gendarmerie.interieur.gouv.fr","04 92 85 51 03","04","1","aucun","corg.ggd04@gendarmerie.interieur.gouv.fr","1010042","$Lundi : 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 14h00-18h00$Dimanche : 15h00-18h00$Jours Fériés : 15h00-18h00","44.42757","6.43639"
"5684","376","Brigade de proximité de Bernaville","1 Rue de Canaples 80370 BERNAVILLE","cob.domart-en-ponthieu@gendarmerie.interieur.gouv.fr","03 22 32 32 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013840","$Vendredi : 8h00-12h00 14h00-18h00","50.13144","2.17285"
"5683","377","Brigade de proximité de Domart-en-Ponthieu","22 Rue de l'Etang 80620 DOMART EN PONTHIEU","cob.domart-en-ponthieu@gendarmerie.interieur.gouv.fr","03 22 54 62 17","80","1","aucun","corg.ggd80@gendarmerie.interieur.gouv.fr","1013839","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.06905","2.13066"
"5780","4631","Brigade de proximité de Saint-Martin-de-Londres","240 Avenue des Cévennes 34380 ST MARTIN DE LONDRES","cob.st-mathieu-de-treviers@gendarmerie.interieur.gouv.fr","04 67 55 00 01","34","1","aucun","corg.ggd34@gendarmerie.interieur.gouv.fr","1010706","Pas d'accueil du public","43.79687","3.73359"
"6900","3806","Brigade de proximité de Nolay","15 Route d'Autun 21340 NOLAY","cob.beaune@gendarmerie.interieur.gouv.fr","03 80 20 88 10","21","1","aucun","cog.ggd21@gendarmerie.interieur.gouv.fr","1012702","$Lundi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","46.95183","4.62597"
"5679","4327","Brigade territoriale autonome de Saintes-Maries-de-la-Mer","3 Avenue d'Arles 13460 SAINTES MARIES DE LA MER","bta.saintes-maries-de-la-mer@gendarmerie.interieur.gouv.fr","04 90 97 80 04","13","1","aucun","corg.ggd13@gendarmerie.interieur.gouv.fr","1009956","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.45347","4.42767"
"5678","31825","Brigade territoriale autonome de Port-Saint-Louis-du-Rhône","35 Avenue de la République 13230 PORT ST LOUIS DU RHONE","bta.port-st-louis-du-rhone@gendarmerie.interieur.gouv.fr","04 42 86 50 21","13","1","aucun","corg.ggd13@gendarmerie.interieur.gouv.fr","1009955","$Lundi : 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 14h00-18h00","43.38943","4.80834"
"5863","3303","Brigade de proximité de Vézelise","5 Rue Beauregard 54330 VEZELISE","cob.vezelise@gendarmerie.interieur.gouv.fr","03 83 26 90 13","54","1","aucun","corg.ggd54@gendarmerie.interieur.gouv.fr","1011559","$Lundi : 8h00-12h00$Mardi : 8h00-12h00$Mercredi : 8h00-12h00$Jeudi : 8h00-12h00$Vendredi : 8h00-12h00$Samedi : 8h00-12h00$Dimanche : 9h00-12h00$Jours Fériés : 9h00-12h00","48.48924","6.09354"
"5313","1068","Brigade de proximité de Briouze","26 Rue d'Argentan 61220 BRIOUZE","cob.la-ferte-mace@gendarmerie.interieur.gouv.fr","02 33 62 37 10","61","1","aucun","corg.ggd61@gendarmerie.interieur.gouv.fr","1007224","$Lundi : 8h00-12h00$Vendredi : 14h00-18h00","48.69898","-0.36432"
"5568","4020","Brigade de proximité d'Ornans","7 Rue Edouard Bastide 25290 ORNANS","cob.ornans@gendarmerie.interieur.gouv.fr","03 81 62 21 17","25","1","aucun","corg.ggd25@gendarmerie.interieur.gouv.fr","1013093","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-19h00$Jours Fériés : 9h00-12h00 15h00-19h00","47.10276","6.1546"
"6383","2105","Brigade de proximité d'Aspet","Quartier Sarradère 31160 ASPET","cob.salies-du-salat@gendarmerie.interieur.gouv.fr","05 61 88 40 17","31","1","aucun","cog.ggd31@gendarmerie.interieur.gouv.fr","1004754","$Mercredi : 8h00-12h00$Samedi : 8h00-12h00","43.01224","0.79817"
"5673","316","Brigade de proximité d'Auxi-le-Château","Route de Lannoy 62390 AUXI LE CHATEAU","cob.frevent@gendarmerie.interieur.gouv.fr",,"62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013684",,"50.22852","2.1076"
"5674","4312","Brigade territoriale autonome d'Aix-en-Provence","Quartier des Trois-Sautets 28 Avenue Henri Malacrida 13100 AIX EN PROVENCE","bta.aix-en-provence@gendarmerie.interieur.gouv.fr","04 42 26 31 96","13","1","aucun","corg.ggd13@gendarmerie.interieur.gouv.fr","1009937","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.51491","5.46852"
"4076","2542","Brigade territoriale autonome de Bourg-en-Bresse","2 Rue Colonel Arnaud Beltrame 01000 BOURG EN BRESSE","bta.bourg-en-bresse@gendarmerie.interieur.gouv.fr","04 74 45 97 00","01","1","aucun","corg.ggd01@gendarmerie.interieur.gouv.fr","1008569","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00","46.21271","5.24005"
"5664","273","Brigade de proximité de Samer","300 Rue Jean Moulin 62830 SAMER","cob.desvres@gendarmerie.interieur.gouv.fr","03 21 33 51 17","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013637","$Lundi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Vendredi : 14h00-18h00","50.64277","1.74601"
"5665","10999","Brigade de proximité de Fréthun","2601 Rue Principale 62185 FRETHUN","cob.frethun@gendarmerie.interieur.gouv.fr","03 21 85 97 17","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013639","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.90935","1.81131"
"5666","296","Brigade territoriale autonome d'Étaples","1 Avenue du Blanc-Pavé 62630 ETAPLES","bta.etaples@gendarmerie.interieur.gouv.fr","03 21 94 00 17","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013653","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.52578","1.62995"
"5913","3354","Brigade de proximité de Ligny-en-Barrois","11 Rue des Prairies 55500 LIGNY EN BARROIS","cob.ligny-en-barrois@gendarmerie.interieur.gouv.fr","03 29 78 00 44","55","1","aucun","corg.ggd55@gendarmerie.interieur.gouv.fr","1011636","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.69216","5.32095"
"5669","1670","Brigade de proximité de Pontacq","50 Avenue Henri IV 64530 PONTACQ","cob.nay@gendarmerie.interieur.gouv.fr","05 59 53 77 60","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004433","$Lundi : 14h30-17h30$Jeudi : 14h30-17h30$Samedi : 8h30-11h30","43.19282","-0.1184"
"5668","299","Brigade de proximité d'Hucqueliers","15 Rue Georges Brassens 62650 HUCQUELIERS","cob.ecuires@gendarmerie.interieur.gouv.fr","03 21 90 50 17","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013648","$Lundi : 8h00-12h00$Mercredi : 8h00-12h00$Samedi : 8h00-12h00","50.56805","1.90294"
"7123","2279","Brigade de proximité de Riscle","64 Chemin des Carrières 32400 RISCLE","cob.riscle@gendarmerie.interieur.gouv.fr","05 62 69 70 17","32","1","aucun","corg.ggd32@gendarmerie.interieur.gouv.fr","1004986","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.650158","-0.08893855"
"5865","3320","Brigade de proximité d'Audun-le-Roman","5 Rue Ambroise Croizat 54560 AUDUN LE ROMAN","cob.audun-le-roman@gendarmerie.interieur.gouv.fr","03 82 21 60 24","54","1","aucun","corg.ggd54@gendarmerie.interieur.gouv.fr","1011570","$Mercredi : 8h00-12h00 14h00-18h00","49.37113","5.89283"
"6147","4084","Brigade de proximité d'Arbois","35 Route de Lyon 39600 ARBOIS","cob.poligny@gendarmerie.interieur.gouv.fr","03 84 66 14 25","39","1","aucun","corg.ggd39@gendarmerie.interieur.gouv.fr","1013198","$Lundi : 8h00-12h00$Mercredi : 14h00-18h00$Vendredi : 8h00-12h00$Samedi : 14h00-18h00","46.90123","5.760303"
"6148","1418","Brigade territoriale autonome de Saint-Ciers-sur-Gironde","1 Avenue de la République 33820 ST CIERS SUR GIRONDE","bta.st-ciers-sur-gironde@gendarmerie.interieur.gouv.fr","05 57 32 81 40","33","1","aucun","corg.ggd33@gendarmerie.interieur.gouv.fr","1004048","$Lundi : 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00","45.29413","-0.61623"
"7139","2578","Brigade territoriale autonome de Chézery-Forens","Chemin de la Diamanterie 01200 CHEZERY FORENS","bta.chezery-forens@gendarmerie.interieur.gouv.fr","04 50 56 91 28","01","1","aucun","corg.ggd01@gendarmerie.interieur.gouv.fr","1008619","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","46.22432","5.87002"
"6360","1706","Brigade de proximité de Bedous","4 Avenue Robert Balangué 64490 BEDOUS","cob.bedous@gendarmerie.interieur.gouv.fr","05 59 34 56 00","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004475","$Lundi : 14h00-18h00$Mardi : 14h00-18h00$Mercredi : 14h00-18h00$Jeudi : 14h00-18h00$Vendredi : 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00","42.99655","-0.60237"
"4639","616","Brigade de proximité de Breteuil","271 Rue du Général de Gaulle BRETEUIL SUR ITON 27160 BRETEUIL","cob.verneuil-d-avre-et-d-iton@gendarmerie.interieur.gouv.fr","02 32 29 70 17","27","1","aucun","corg.ggd27@gendarmerie.interieur.gouv.fr","1006855","$Mercredi : 8h00-12h00 14h00-18h00$Samedi : 13h45-18h00","48.84155","0.91439"
"6357","1686","Brigade de proximité de La-Bastide-Clairence","Route Bardos 64240 LA BASTIDE CLAIRENCE","cob.hasparren@gendarmerie.interieur.gouv.fr","05 59 70 16 17","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004447","Pas d'accueil du public","43.43285","-1.25344"
"6358","1696","Brigade de proximité de Saint-Jean-Pied-de-Port","Chemin d'Ugange 64220 ST JEAN PIED DE PORT","cob.st-jean-pied-de-port@gendarmerie.interieur.gouv.fr","05 59 49 20 10","64","1","aucun","corg.ggd64@gendarmerie.interieur.gouv.fr","1004463","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","43.16918","-1.24303"
"5936","3424","Brigade de proximité de Vagney","5 Impasse du Centenaire 88120 VAGNEY","cob.saulxures-sur-moselotte@gendarmerie.interieur.gouv.fr","03 29 61 73 17","88","1","aucun","corg.ggd88@gendarmerie.interieur.gouv.fr","1011727","Pas d'accueil du public","48.00977","6.71503"
"5661","70263","Brigade de proximité de Saint-Venant","70 Rue des bleuets 62350 ST VENANT","cob.isbergues@gendarmerie.interieur.gouv.fr","03 21 63 85 90","62","1","aucun","corg.ggd62@gendarmerie.interieur.gouv.fr","1013622","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00","50.62378","2.55131"
"5311","4909","Brigade de proximité de Propriano","17 Rue Charles Tomasini 20110 PROPRIANO","cob.propriano@gendarmerie.interieur.gouv.fr","04 95 76 00 17","2A","1","aucun","cog.ggd2a@gendarmerie.interieur.gouv.fr","1011210","$Lundi : 8h00-12h00 14h00-19h00$Mardi : 8h00-12h00 14h00-19h00$Mercredi : 8h00-12h00 14h00-19h00$Jeudi : 8h00-12h00 14h00-19h00$Vendredi : 8h00-12h00 14h00-19h00$Samedi : 8h00-12h00 14h00-19h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","41.67536","8.90892"
"5310","4900","Brigade de proximité de Sari-Solenzara","90 Strada di u Vasco 20145 SARI SOLENZARA","cob.ste-lucie-de-porto@gendarmerie.interieur.gouv.fr","04 95 57 40 17","2A","1","aucun","cog.ggd2a@gendarmerie.interieur.gouv.fr","1011202","$Lundi : 14h00-19h00$Mardi : 14h00-19h00$Mercredi : 14h00-19h00$Jeudi : 14h00-19h00$Vendredi : 14h00-19h00$Samedi : 14h00-19h00","41.857887","9.395877"
"5549","4004","Brigade de proximité de Noyers","24 Rue du Pont-Neuf 89310 NOYERS","cob.l-isle-sur-serein@gendarmerie.interieur.gouv.fr","03 86 82 80 17","89","1","aucun","corg.ggd89@gendarmerie.interieur.gouv.fr","1012979","$Mercredi : 8h00-12h00","47.69317","4.00232"
"5546","4003","Brigade de proximité de Flogny-la-Chapelle","3 Route Nationale 89360 FLOGNY LA CHAPELLE","cob.st-florentin@gendarmerie.interieur.gouv.fr","03 86 75 45 17","89","1","aucun","corg.ggd89@gendarmerie.interieur.gouv.fr","1012963","Pas d'accueil du public","47.95086","3.87549"
"6167","3499","Brigade de proximité de Villé","2 bis Rue du Haut Koenigsbourg 67220 VILLE","cob.selestat@gendarmerie.interieur.gouv.fr","03 88 58 50 30","67","1","aucun","corg.ggd67@gendarmerie.interieur.gouv.fr","1012067","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","48.34155","7.30799"
"5642","189","Brigade territoriale autonome de Fourmies","25 Rue d'Anor 59610 FOURMIES","bta.fourmies@gendarmerie.interieur.gouv.fr","03 27 60 13 43","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013472","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.00564","4.05091"
"5643","227","Brigade territoriale autonome du Quesnoy","3 Route de Louvignies 59530 LE QUESNOY","bta.le-quesnoy@gendarmerie.interieur.gouv.fr","03 27 49 10 18","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013473","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.24859","3.63467"
"5644","190","Brigade de proximité de Landrecies","4 Rue de Lalande 59550 LANDRECIES","cob.landrecies@gendarmerie.interieur.gouv.fr","03 27 84 70 50","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013475","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.12536","3.68897"
"5645","188","Brigade de proximité de Bousies","40 Rue de Landrecies 59222 BOUSIES","cob.landrecies@gendarmerie.interieur.gouv.fr","03 27 77 30 61","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013476","Pas d'accueil du public","50.15038","3.62701"
"5646","3168","Brigade de proximité d'Yssingeaux","80 Impasse de Bellevue 43200 YSSINGEAUX","cob.yssingeaux@gendarmerie.interieur.gouv.fr","04 71 59 00 42","43","1","aucun","corg.ggd43@gendarmerie.interieur.gouv.fr","1009768","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","45.1438","4.11173"
"5647","203","Brigade territoriale autonome de Marcoing","17 Avenue de la Fraternité 59159 MARCOING","bta.marcoing@gendarmerie.interieur.gouv.fr","03 27 37 50 05","59","1","aucun","corg.ggd59@gendarmerie.interieur.gouv.fr","1013498","$Lundi : 8h00-12h00 14h00-18h00$Mardi : 8h00-12h00 14h00-18h00$Mercredi : 8h00-12h00 14h00-18h00$Jeudi : 8h00-12h00 14h00-18h00$Vendredi : 8h00-12h00 14h00-18h00$Samedi : 8h00-12h00 14h00-18h00$Dimanche : 9h00-12h00 15h00-18h00$Jours Fériés : 9h00-12h00 15h00-18h00","50.12247","3.1707292"
